Term	Gene
Oligodendrocytes	DDR1
Oligodendrocytes	DDRGK1
Oligodendrocytes	DEB1
Oligodendrocytes	DEFB136
Oligodendrocytes	DEGS1
Oligodendrocytes	DENND5A
Oligodendrocytes	DEPDC1B
Oligodendrocytes	DESI1
Oligodendrocytes	DGAT2
Oligodendrocytes	DHCR24
Oligodendrocytes	DHCR7
Oligodendrocytes	DIP2A
Oligodendrocytes	DIP2B
Oligodendrocytes	DIS3L2
Oligodendrocytes	DIXDC1
Oligodendrocytes	DLG2
Oligodendrocytes	DLK2
Oligodendrocytes	DMRTA1
Oligodendrocytes	DNAH10
Oligodendrocytes	DNAI2
Oligodendrocytes	DNAJB2
Oligodendrocytes	DNAJC19
Oligodendrocytes	DNAJC24
Oligodendrocytes	DNAJC6
Oligodendrocytes	DNM3
Oligodendrocytes	DNPH1
Oligodendrocytes	DOCK10
Oligodendrocytes	DOCK5
Oligodendrocytes	DPY19L1
Oligodendrocytes	DPYSL2
Oligodendrocytes	DPYSL4
Oligodendrocytes	DSCAM
Oligodendrocytes	DST
Oligodendrocytes	DSTYK
Oligodendrocytes	DUSP10
Oligodendrocytes	DUSP15
Oligodendrocytes	DUSP19
Oligodendrocytes	DUSP26
Oligodendrocytes	DYNC1LI2
Oligodendrocytes	E2F8
Oligodendrocytes	E330034G19RIK
Oligodendrocytes	EBP
Oligodendrocytes	EDIL3
Oligodendrocytes	EFCAB14
Oligodendrocytes	EFHD1
Oligodendrocytes	EFNB3
Oligodendrocytes	EHD3
Oligodendrocytes	EIF2B1
Oligodendrocytes	ELAVL3
Oligodendrocytes	ELL2
Oligodendrocytes	ELOVL1
Oligodendrocytes	ELOVL5
Oligodendrocytes	ELOVL6
Oligodendrocytes	ELOVL7
Oligodendrocytes	EMILIN2
Oligodendrocytes	EML1
Oligodendrocytes	EML2
Oligodendrocytes	EN2
Oligodendrocytes	ENDOD1
Oligodendrocytes	ENOPH1
Oligodendrocytes	ENPP1
Oligodendrocytes	ENPP2
Oligodendrocytes	ENPP4
Oligodendrocytes	ENPP5
Oligodendrocytes	ENPP6
Oligodendrocytes	ENTPD5
Oligodendrocytes	EPB4.1L3
Oligodendrocytes	EPCAM
Oligodendrocytes	EPHB1
Oligodendrocytes	EPN2
Oligodendrocytes	ERBB3
Oligodendrocytes	ERBB4
Oligodendrocytes	ERMN
Oligodendrocytes	ERMP1
Oligodendrocytes	ETV1
Oligodendrocytes	EVI2A
Oligodendrocytes	EVI5L
Oligodendrocytes	EXOC6B
Oligodendrocytes	EYA2
Oligodendrocytes	FA2H
Oligodendrocytes	FAAH
Oligodendrocytes	FABP5
Oligodendrocytes	FADS6
Oligodendrocytes	FAH
Oligodendrocytes	FAIM2
Oligodendrocytes	FAM102A
Oligodendrocytes	FAM122B
Oligodendrocytes	FAM131B
Oligodendrocytes	FAM168A
Oligodendrocytes	FAM171B
Oligodendrocytes	FAM178B
Oligodendrocytes	FAM213B
Oligodendrocytes	FAM222A
Oligodendrocytes	FAM53B
Oligodendrocytes	FAM57A
Oligodendrocytes	FAM63A
Oligodendrocytes	FAM83D
Oligodendrocytes	FAM83F
Oligodendrocytes	FAM98A
Oligodendrocytes	FARP2
Oligodendrocytes	FASN
Oligodendrocytes	FAT1
Oligodendrocytes	FBN2
Oligodendrocytes	FBXL5
Oligodendrocytes	FBXO32
Oligodendrocytes	FBXO36
Oligodendrocytes	FBXO7
Oligodendrocytes	FBXO8
Oligodendrocytes	FBXW12
Oligodendrocytes	FBXW17
Oligodendrocytes	FCGBP
Oligodendrocytes	FCHO1
Oligodendrocytes	FCNAOS
Oligodendrocytes	FCOR
Oligodendrocytes	FDFT1
Oligodendrocytes	FDPS
Oligodendrocytes	FECH
Oligodendrocytes	FEZ1
Oligodendrocytes	FGF1
Oligodendrocytes	FGFR2
Oligodendrocytes	FHDC1
Oligodendrocytes	FHL1
Oligodendrocytes	FIGN
Oligodendrocytes	FIS1
Oligodendrocytes	FKBP1A
Oligodendrocytes	FKTN
Oligodendrocytes	FN3K
Oligodendrocytes	FNBP1
Oligodendrocytes	FNTA
Oligodendrocytes	FNTB
Oligodendrocytes	FOLH1
Oligodendrocytes	FOXN3
Oligodendrocytes	FPGT
Oligodendrocytes	FRMD5
Oligodendrocytes	FRMD8
Oligodendrocytes	FRYL
Oligodendrocytes	FTH1
Oligodendrocytes	FYN
Oligodendrocytes	G6PD
Oligodendrocytes	GAB1
Oligodendrocytes	GABRR2
Oligodendrocytes	GAL3ST1
Oligodendrocytes	GALNT16
Oligodendrocytes	GALNT5
Oligodendrocytes	GALNT6
Oligodendrocytes	GAMT
Oligodendrocytes	GAS7
Oligodendrocytes	GATAD1
Oligodendrocytes	GATM
Oligodendrocytes	GCAT
Oligodendrocytes	GDPD5
Oligodendrocytes	GFRA1
Oligodendrocytes	GGCT
Oligodendrocytes	GINS4
Oligodendrocytes	GIPC1
Oligodendrocytes	GIT1
Oligodendrocytes	GJB1
Oligodendrocytes	GJB4
Oligodendrocytes	GJC2
Oligodendrocytes	GJC3
Oligodendrocytes	GKAP1
Oligodendrocytes	GLOD4
Oligodendrocytes	GLRA4
Oligodendrocytes	GLRB
Oligodendrocytes	GLTP
Oligodendrocytes	GM10143
Oligodendrocytes	GM10220
Oligodendrocytes	GM10471
Oligodendrocytes	GM10530
Oligodendrocytes	GM10538
Oligodendrocytes	GM10564
Oligodendrocytes	GM10602
Oligodendrocytes	GM10687
Oligodendrocytes	GM10863
Oligodendrocytes	GM11110
Oligodendrocytes	GM11451
Oligodendrocytes	GM11611
Oligodendrocytes	GM11954
Oligodendrocytes	GM12198
Oligodendrocytes	GM12326
Oligodendrocytes	GM12530
Oligodendrocytes	GM12828
Oligodendrocytes	GM12879
Oligodendrocytes	GM13293
Oligodendrocytes	GM13905
Oligodendrocytes	GM13920
Oligodendrocytes	GM14026
Oligodendrocytes	GM14808
Oligodendrocytes	GM15440
Oligodendrocytes	GM15622
Oligodendrocytes	GM15662
Oligodendrocytes	GM15912
Oligodendrocytes	GM16058
Oligodendrocytes	GM16168
Oligodendrocytes	GM16233
Oligodendrocytes	GM16316
Oligodendrocytes	GM16938
Oligodendrocytes	GM19445
Oligodendrocytes	GM19705
Oligodendrocytes	GM21984
Oligodendrocytes	GM22388
Oligodendrocytes	GM23935
Oligodendrocytes	GM24166
Oligodendrocytes	GM2423
Oligodendrocytes	GM26268
Oligodendrocytes	GM26588
Oligodendrocytes	GM26694
Oligodendrocytes	GM26747
Oligodendrocytes	GM26829
Oligodendrocytes	GM26834
Oligodendrocytes	GM2694
Oligodendrocytes	GM2822
Oligodendrocytes	GM28320
Oligodendrocytes	GM28322
Oligodendrocytes	GM28438
Oligodendrocytes	GM28609
Oligodendrocytes	GM28875
Oligodendrocytes	GM28933
Oligodendrocytes	GM29455
Oligodendrocytes	GM31728
Oligodendrocytes	GM3571
Oligodendrocytes	GM36981
Oligodendrocytes	GM37034
Oligodendrocytes	GM37111
Oligodendrocytes	GM37298
Oligodendrocytes	GM37459
Oligodendrocytes	GM37460
Oligodendrocytes	GM37645
Oligodendrocytes	GM38062
Oligodendrocytes	GM3934
Oligodendrocytes	GM4221
Oligodendrocytes	GM4419
Oligodendrocytes	GM5067
Oligodendrocytes	GM5535
Oligodendrocytes	GM5602
Oligodendrocytes	GM5873
Oligodendrocytes	GM6829
Oligodendrocytes	GM6977
Oligodendrocytes	GM7347
Oligodendrocytes	GM7361
Oligodendrocytes	GM8508
Oligodendrocytes	GNA12
Oligodendrocytes	GNAI1
Oligodendrocytes	GNB4
Oligodendrocytes	GNG11
Oligodendrocytes	GNG12
Oligodendrocytes	GNG7
Oligodendrocytes	GNG8
Oligodendrocytes	GNPTAB
Oligodendrocytes	GOLGA7
Oligodendrocytes	GOSR1
Oligodendrocytes	GP2
Oligodendrocytes	GPC1
Oligodendrocytes	GPD1
Oligodendrocytes	GPM6B
Oligodendrocytes	GPR15
Oligodendrocytes	GPR155
Oligodendrocytes	GPR17
Oligodendrocytes	GPR37
Oligodendrocytes	GPR37L1
Oligodendrocytes	GPR62
Oligodendrocytes	GPRC5B
Oligodendrocytes	GPSM2
Oligodendrocytes	GPT
Oligodendrocytes	GRAMD3
Oligodendrocytes	GRB14
Oligodendrocytes	GRHPR
Oligodendrocytes	GRIA4
Oligodendrocytes	GRID2
Oligodendrocytes	GRIK2
Oligodendrocytes	GSN
Oligodendrocytes	GSS
Oligodendrocytes	GSTM2
Oligodendrocytes	GSTO2
Oligodendrocytes	GSTP1
Oligodendrocytes	GSTZ1
Oligodendrocytes	GTF3A
Oligodendrocytes	GUK1
Oligodendrocytes	GYG1
Oligodendrocytes	H2AFJ
Oligodendrocytes	HACD1
Oligodendrocytes	HADH
Oligodendrocytes	HAGLR
Oligodendrocytes	HAMP
Oligodendrocytes	HAPLN2
Oligodendrocytes	HCN2
Oligodendrocytes	HDAC11
Oligodendrocytes	HECW2
Oligodendrocytes	HEPACAM
Oligodendrocytes	HHIP
Oligodendrocytes	HIAT1
Oligodendrocytes	HID1
Oligodendrocytes	HINT3
Oligodendrocytes	HIPK2
Oligodendrocytes	HIST1H2BC
Oligodendrocytes	HIST1H2BE
Oligodendrocytes	HIST1H4H
Oligodendrocytes	HIST2H3A
Oligodendrocytes	HIST2H4A
Oligodendrocytes	HIST3H2BA
Oligodendrocytes	HMGCS1
Oligodendrocytes	HMGN2
Oligodendrocytes	HMOX2
Oligodendrocytes	HN1L
Oligodendrocytes	HOXD1
Oligodendrocytes	HR
Oligodendrocytes	HS3ST1
Oligodendrocytes	HSD17B7
Oligodendrocytes	HSPB11
Oligodendrocytes	IARS
Oligodendrocytes	ICK
Oligodendrocytes	IDH1
Oligodendrocytes	IDI1
Oligodendrocytes	IFT43
Oligodendrocytes	IFT46
Oligodendrocytes	IGSF11
Oligodendrocytes	IGSF8
Oligodendrocytes	IL11
Oligodendrocytes	IL12RB1
Oligodendrocytes	IL17RB
Oligodendrocytes	IL1RAP
Oligodendrocytes	IL23A
Oligodendrocytes	IL33
Oligodendrocytes	INF2
Oligodendrocytes	INSC
Oligodendrocytes	INSM1
Oligodendrocytes	INTS4
Oligodendrocytes	IPO13
Oligodendrocytes	IPP
Oligodendrocytes	ITFG3
Oligodendrocytes	ITGAD
Oligodendrocytes	ITGB3BP
Oligodendrocytes	ITGB4
Oligodendrocytes	ITGB8
Oligodendrocytes	ITIH5L-PS
Oligodendrocytes	ITPK1
Oligodendrocytes	JAKMIP3
Oligodendrocytes	JAM3
Oligodendrocytes	JOSD2
Oligodendrocytes	JPH1
Oligodendrocytes	JPH4
Oligodendrocytes	KANK1
Oligodendrocytes	KAT2B
Oligodendrocytes	KATNAL1
Oligodendrocytes	KAZN
Oligodendrocytes	KCNA1
Oligodendrocytes	KCNA6
Oligodendrocytes	KCNJ10
Oligodendrocytes	KCNK13
Oligodendrocytes	KCTD13
Oligodendrocytes	KCTD3
Oligodendrocytes	KCTD4
Oligodendrocytes	KDM1B
Oligodendrocytes	KIAA0930
Oligodendrocytes	KIAA1147
Oligodendrocytes	KIAA1324L
Oligodendrocytes	KIAA1614
Oligodendrocytes	KIAA1644
Oligodendrocytes	KIAA1958
Oligodendrocytes	KIF13A
Oligodendrocytes	KIF13B
Oligodendrocytes	KIF19
Oligodendrocytes	KIF1A
Oligodendrocytes	KIF1B
Oligodendrocytes	KIF21A
Oligodendrocytes	KIF3C
Oligodendrocytes	KIF5A
Oligodendrocytes	KIF6
Oligodendrocytes	KLF13
Oligodendrocytes	KLHL2
Oligodendrocytes	KLHL30
Oligodendrocytes	KLHL4
Oligodendrocytes	KLK6
Oligodendrocytes	KNDC1
Oligodendrocytes	LAP3
Oligodendrocytes	LARP6
Oligodendrocytes	LCORL
Oligodendrocytes	LCTL
Oligodendrocytes	LDB3
Oligodendrocytes	LDLR
Oligodendrocytes	LDLRAD3
Oligodendrocytes	LDLRAP1
Oligodendrocytes	LECT1
Oligodendrocytes	LGI3
Oligodendrocytes	LIMCH1
Oligodendrocytes	LIMS2
Oligodendrocytes	LITAF
Oligodendrocytes	LLGL1
Oligodendrocytes	LMF1
Oligodendrocytes	LOH12CR1
Oligodendrocytes	LPAR1
Oligodendrocytes	LPGAT1
Oligodendrocytes	LRP1B
Oligodendrocytes	LRRC1
Oligodendrocytes	LRRC28
Oligodendrocytes	LRRC42
Oligodendrocytes	LRRC46
Oligodendrocytes	LRRC75B
Oligodendrocytes	LRRC8B
Oligodendrocytes	LRRC8DOS
Oligodendrocytes	LRRN1
Oligodendrocytes	LSS
Oligodendrocytes	LY6G6F
Oligodendrocytes	LYRM2
Oligodendrocytes	LZTS2
Oligodendrocytes	MAD1L1
Oligodendrocytes	MAG
Oligodendrocytes	MAGT1
Oligodendrocytes	MAL
Oligodendrocytes	MAP1A
Oligodendrocytes	MAP1B
Oligodendrocytes	MAP4K4
Oligodendrocytes	MAP6
Oligodendrocytes	MAP6D1
Oligodendrocytes	MAP7
Oligodendrocytes	MAP7D1
Oligodendrocytes	MAPK3
Oligodendrocytes	MAPK8IP1
Oligodendrocytes	MAPT
Oligodendrocytes	MARCH8
Oligodendrocytes	MARCKSL1
Oligodendrocytes	MAST3
Oligodendrocytes	MAST4
Oligodendrocytes	MATN1
Oligodendrocytes	MATN2
Oligodendrocytes	MATN4
Oligodendrocytes	MBNL2
Oligodendrocytes	MBOAT1
Oligodendrocytes	MBP
Oligodendrocytes	MCAM
Oligodendrocytes	ME1
Oligodendrocytes	MED30
Oligodendrocytes	MEGF10
Oligodendrocytes	MEIS1
Oligodendrocytes	MFSD6
Oligodendrocytes	MGAT3
Oligodendrocytes	MICAL3
Oligodendrocytes	MICALL1
Oligodendrocytes	MID1IP1
Oligodendrocytes	MIEN1
Oligodendrocytes	MIF4GD
Oligodendrocytes	MIR219A-2
Oligodendrocytes	MIR7049
Oligodendrocytes	MIR7052
Oligodendrocytes	MISP3
Oligodendrocytes	MMD2
Oligodendrocytes	MMGT1
Oligodendrocytes	MMP13
Oligodendrocytes	MOB3B
Oligodendrocytes	MOBP
Oligodendrocytes	MOG
Oligodendrocytes	MON2
Oligodendrocytes	MORN1
Oligodendrocytes	MPC1
Oligodendrocytes	MPC1-PS
Oligodendrocytes	MPL
Oligodendrocytes	MPP2
Oligodendrocytes	MPST
Oligodendrocytes	MPZL1
Oligodendrocytes	MROH3
Oligodendrocytes	MRPL10
Oligodendrocytes	MRPL48
Oligodendrocytes	MSMO1
Oligodendrocytes	MSRB1
Oligodendrocytes	MTA3
Oligodendrocytes	MTF1
Oligodendrocytes	MTMR10
Oligodendrocytes	MTMR2
Oligodendrocytes	MT-TN
Oligodendrocytes	MT-TY
Oligodendrocytes	MVD
Oligodendrocytes	MYH14
Oligodendrocytes	MYO1D
Oligodendrocytes	MYO6
Oligodendrocytes	MYRF
Oligodendrocytes	NABP2
Oligodendrocytes	NACAD
Oligodendrocytes	NACC2
Oligodendrocytes	NARF
Oligodendrocytes	NATD1
Oligodendrocytes	NBAS
Oligodendrocytes	NBR1
Oligodendrocytes	NCAM1
Oligodendrocytes	NCAM2
Oligodendrocytes	NCMAP
Oligodendrocytes	NDE1
Oligodendrocytes	NDRG1
Oligodendrocytes	NDST1
Oligodendrocytes	NDUFA3
Oligodendrocytes	NDUFAF2
Oligodendrocytes	NEO1
Oligodendrocytes	NEU4
Oligodendrocytes	NFASC
Oligodendrocytes	NFE2L3
Oligodendrocytes	NINJ2
Oligodendrocytes	NIPA1
Oligodendrocytes	NIPAL4
Oligodendrocytes	NIPSNAP3A
Oligodendrocytes	NKAIN1
Oligodendrocytes	NKAIN2
Oligodendrocytes	NKD1
Oligodendrocytes	NKX2-2
Oligodendrocytes	NKX2-2OS
Oligodendrocytes	NKX2-8
Oligodendrocytes	NKX6-2
Oligodendrocytes	NMRAL1
Oligodendrocytes	NOL3
Oligodendrocytes	NOL4L
Oligodendrocytes	NPAT
Oligodendrocytes	NPB
Oligodendrocytes	NPC1
Oligodendrocytes	NPC2
Oligodendrocytes	NPSR1
Oligodendrocytes	NRBP2
Oligodendrocytes	NRTN
Oligodendrocytes	NSDHL
Oligodendrocytes	NT5E
Oligodendrocytes	NUDT1
Oligodendrocytes	NUDT4
Oligodendrocytes	NUDT8
Oligodendrocytes	OBFC1
Oligodendrocytes	OLFML1
Oligodendrocytes	OLIG1
Oligodendrocytes	OLIG2
Oligodendrocytes	OMG
Oligodendrocytes	OMP
Oligodendrocytes	ONECUT2
Oligodendrocytes	OPALIN
Oligodendrocytes	OPN4
Oligodendrocytes	OSBPL1A
Oligodendrocytes	OSBPL7
Oligodendrocytes	OTUD7B
Oligodendrocytes	P3H4
Oligodendrocytes	P4HTM
Oligodendrocytes	PACS2
Oligodendrocytes	PACSIN3
Oligodendrocytes	PADI2
Oligodendrocytes	PAK1
Oligodendrocytes	PAK3
Oligodendrocytes	PAK5
Oligodendrocytes	PAPSS1
Oligodendrocytes	PAQR8
Oligodendrocytes	PARD3
Oligodendrocytes	PARM1
Oligodendrocytes	PARVB
Oligodendrocytes	PCBP4
Oligodendrocytes	PCDH9
Oligodendrocytes	PCOLCE2
Oligodendrocytes	PCSK6
Oligodendrocytes	PCYT1B
Oligodendrocytes	PCYT2
Oligodendrocytes	PDE1C
Oligodendrocytes	PDE4DIP
Oligodendrocytes	PDE6D
Oligodendrocytes	PDE8A
Oligodendrocytes	PDK2
Oligodendrocytes	PDK3
Oligodendrocytes	PDLIM1
Oligodendrocytes	PDLIM2
Oligodendrocytes	PEA15
Oligodendrocytes	PET100
Oligodendrocytes	PEX2
Oligodendrocytes	PEX5L
Oligodendrocytes	PFN2
Oligodendrocytes	PGAP1
Oligodendrocytes	PGAP2
Oligodendrocytes	PHACTR1
Oligodendrocytes	PHACTR3
Oligodendrocytes	PHC1
Oligodendrocytes	PHC2
Oligodendrocytes	PHGDH
Oligodendrocytes	PHLDA3
Oligodendrocytes	PHLDB1
Oligodendrocytes	PHLPP1
Oligodendrocytes	PHYHIPL
Oligodendrocytes	PIGA
Oligodendrocytes	PIGQ
Oligodendrocytes	PIGY
Oligodendrocytes	PIGZ
Oligodendrocytes	PIK3C2B
Oligodendrocytes	PIK3R3
Oligodendrocytes	PIM3
Oligodendrocytes	PIP4K2A
Oligodendrocytes	PKD2L1
Oligodendrocytes	PLA2G16
Oligodendrocytes	PLA2G4A
Oligodendrocytes	PLA2G6
Oligodendrocytes	PLAT
Oligodendrocytes	PLCL1
Oligodendrocytes	PLD6
Oligodendrocytes	PLEKHA1
Oligodendrocytes	PLEKHA2
Oligodendrocytes	PLEKHB1
Oligodendrocytes	PLEKHF1
Oligodendrocytes	PLEKHG1
Oligodendrocytes	PLEKHG3
Oligodendrocytes	PLEKHH1
Oligodendrocytes	PLIN3
Oligodendrocytes	PLLP
Oligodendrocytes	PLP1
Oligodendrocytes	PLS1
Oligodendrocytes	PLXNB3
Oligodendrocytes	PMEL
Oligodendrocytes	PMVK
Oligodendrocytes	PNO1
Oligodendrocytes	POGK
Oligodendrocytes	POGLUT1
Oligodendrocytes	POLR3E
Oligodendrocytes	POMGNT1
Oligodendrocytes	POP4
Oligodendrocytes	POU3F1
Oligodendrocytes	POU3F3
Oligodendrocytes	PPAP2C
Oligodendrocytes	PPDPF
Oligodendrocytes	PPFIBP2
Oligodendrocytes	PPP1R14A
Oligodendrocytes	PPP1R16A
Oligodendrocytes	PPP1R16B
Oligodendrocytes	PPP1R17
Oligodendrocytes	PPP1R21
Oligodendrocytes	PPP1R3E
Oligodendrocytes	PPP2R2A
Oligodendrocytes	PPP2R2C
Oligodendrocytes	PPP2R3A
Oligodendrocytes	PPP2R5B
Oligodendrocytes	PRICKLE1
Oligodendrocytes	PRIMA1
Oligodendrocytes	PRKACB
Oligodendrocytes	PRKCQ
Oligodendrocytes	PRKCZ
Oligodendrocytes	PROB1
Oligodendrocytes	PROX1
Oligodendrocytes	PROX1OS
Oligodendrocytes	PRR18
Oligodendrocytes	PRR5L
Oligodendrocytes	PRRG1
Oligodendrocytes	PRSS32
Oligodendrocytes	PRTG
Oligodendrocytes	PSAT1
Oligodendrocytes	PSPH
Oligodendrocytes	PSTPIP2
Oligodendrocytes	PTGDS
Oligodendrocytes	PTK2
Oligodendrocytes	PTN
Oligodendrocytes	PTP4A1
Oligodendrocytes	PTPDC1
Oligodendrocytes	PTPN11
Oligodendrocytes	PTPRD
Oligodendrocytes	PTPRQ
Oligodendrocytes	PVRL1
Oligodendrocytes	PYCR1
Oligodendrocytes	PYCR2
Oligodendrocytes	QDPR
Oligodendrocytes	QKI
Oligodendrocytes	R3HCC1
Oligodendrocytes	RAB10
Oligodendrocytes	RAB2B
Oligodendrocytes	RAB31
Oligodendrocytes	RAB33A
Oligodendrocytes	RAB33B
Oligodendrocytes	RAB37
Oligodendrocytes	RAB39B
Oligodendrocytes	RAB40C
Oligodendrocytes	RAB4A
Oligodendrocytes	RALGDS
Oligodendrocytes	RAP1A
Oligodendrocytes	RAP2A
Oligodendrocytes	RASAL1
Oligodendrocytes	RASGEF1B
Oligodendrocytes	RBM11
Oligodendrocytes	RBPJL
Oligodendrocytes	RCAN2
Oligodendrocytes	RCBTB1
Oligodendrocytes	RCOR2
Oligodendrocytes	RDX
Oligodendrocytes	REEP3
Oligodendrocytes	RFFL
Oligodendrocytes	RFTN1
Oligodendrocytes	RFTN2
Oligodendrocytes	RGS3
Oligodendrocytes	RHBDL2
Oligodendrocytes	RHOBTB3
Oligodendrocytes	RHOG
Oligodendrocytes	RHOU
Oligodendrocytes	RHPN2
Oligodendrocytes	RIMKLA
Oligodendrocytes	RNASEH1
Oligodendrocytes	RNASEH2B
Oligodendrocytes	RND2
Oligodendrocytes	RNF112
Oligodendrocytes	RNF122
Oligodendrocytes	RNF13
Oligodendrocytes	RNF141
Oligodendrocytes	RNF144A
Oligodendrocytes	RNF181
Oligodendrocytes	RNF208
Oligodendrocytes	RNF220
Oligodendrocytes	RNF43
Oligodendrocytes	RNF5
Oligodendrocytes	RNF7
Oligodendrocytes	RNPEPL1
Oligodendrocytes	RP23-132D7.4
Oligodendrocytes	RP23-173N16.3
Oligodendrocytes	RP23-240E15.3
Oligodendrocytes	RP23-350E1.2
Oligodendrocytes	RP23-56M18.6
Oligodendrocytes	RP23-56M18.8
Oligodendrocytes	RP23-63A19.1
Oligodendrocytes	RP24-162F23.9
Oligodendrocytes	RP24-187P11.2
Oligodendrocytes	RP24-277H8.1
Oligodendrocytes	RP24-303G10.1
Oligodendrocytes	RP24-500I24.6
Oligodendrocytes	RPL31-PS15
Oligodendrocytes	RPP30
Oligodendrocytes	RPP40
Oligodendrocytes	RRP36
Oligodendrocytes	RTKN
Oligodendrocytes	RTKN2
Oligodendrocytes	RTN4
Oligodendrocytes	S100A1
Oligodendrocytes	S100A13
Oligodendrocytes	S100A16
Oligodendrocytes	S100A6
Oligodendrocytes	S100B
Oligodendrocytes	S1PR5
Oligodendrocytes	SAMD8
Oligodendrocytes	SAP30BP
Oligodendrocytes	SASS6
Oligodendrocytes	SBDS
Oligodendrocytes	SBF1
Oligodendrocytes	SBK1
Oligodendrocytes	SC5D
Oligodendrocytes	SCAMP5
Oligodendrocytes	SCCPDH
Oligodendrocytes	SCD
Oligodendrocytes	SCFD2
Oligodendrocytes	SCHIP1
Oligodendrocytes	SCRG1
Oligodendrocytes	SCRN1
Oligodendrocytes	SEC11C
Oligodendrocytes	SEC14L5
Oligodendrocytes	SEC23B
Oligodendrocytes	SECISBP2L
Oligodendrocytes	SELK
Oligodendrocytes	SEMA3D
Oligodendrocytes	SEMA4D
Oligodendrocytes	SEMA4F
Oligodendrocytes	SEMA5A
Oligodendrocytes	SEMA6A
Oligodendrocytes	SEPT4
Oligodendrocytes	SEPT7
Oligodendrocytes	SEPT8
Oligodendrocytes	SERINC5
Oligodendrocytes	SERPINB1A
Oligodendrocytes	SERPIND1
Oligodendrocytes	SERTAD3
Oligodendrocytes	SETD8
Oligodendrocytes	SEZ6L2
Oligodendrocytes	SGK2
Oligodendrocytes	SH3D19
Oligodendrocytes	SH3GL3
Oligodendrocytes	SH3KBP1
Oligodendrocytes	SH3TC2
Oligodendrocytes	SHBG
Oligodendrocytes	SHC4
Oligodendrocytes	SHISA4
Oligodendrocytes	SHISA8
Oligodendrocytes	SHROOM2
Oligodendrocytes	SHROOM3
Oligodendrocytes	SI
Oligodendrocytes	SIK3
Oligodendrocytes	SIRT2
Oligodendrocytes	SLAIN1
Oligodendrocytes	SLC12A2
Oligodendrocytes	SLC22A17
Oligodendrocytes	SLC22A23
Oligodendrocytes	SLC24A2
Oligodendrocytes	SLC25A1
Oligodendrocytes	SLC25A27
Oligodendrocytes	SLC25A38
Oligodendrocytes	SLC25A51
Oligodendrocytes	SLC26A11
Oligodendrocytes	SLC27A4
Oligodendrocytes	SLC29A3
Oligodendrocytes	SLC35A2
Oligodendrocytes	SLC35A5
Oligodendrocytes	SLC35B2
Oligodendrocytes	SLC38A2
Oligodendrocytes	SLC39A3
Oligodendrocytes	SLC44A1
Oligodendrocytes	SLC45A3
Oligodendrocytes	SLC48A1
Oligodendrocytes	SLC4A2
Oligodendrocytes	SLC5A11
Oligodendrocytes	SLC6A8
Oligodendrocytes	SLC6A9
Oligodendrocytes	SLC8A3
Oligodendrocytes	SLC9A3R2
Oligodendrocytes	SLCO3A1
Oligodendrocytes	SLPI
Oligodendrocytes	SLU7
Oligodendrocytes	SMAD7
Oligodendrocytes	SMCO3
Oligodendrocytes	SMIM1
Oligodendrocytes	SMTNL2
Oligodendrocytes	SNAPIN
Oligodendrocytes	SNX15
Oligodendrocytes	SNX30
Oligodendrocytes	SNX33
Oligodendrocytes	SORBS3
Oligodendrocytes	SORCS1
Oligodendrocytes	SORL1
Oligodendrocytes	SORT1
Oligodendrocytes	SOX10
Oligodendrocytes	SOX2OT
Oligodendrocytes	SOX8
Oligodendrocytes	SP7
Oligodendrocytes	SPCS1
Oligodendrocytes	SPEER4A
Oligodendrocytes	SPG20
Oligodendrocytes	SPNS2
Oligodendrocytes	SPOCK1
Oligodendrocytes	SPOCK3
Oligodendrocytes	SPSB1
Oligodendrocytes	SPTLC1
Oligodendrocytes	SPTSSA
Oligodendrocytes	SQLE
Oligodendrocytes	SRCIN1
Oligodendrocytes	SRD5A1
Oligodendrocytes	SRP14
Oligodendrocytes	SRPK3
Oligodendrocytes	SSH3
Oligodendrocytes	SSPN
Oligodendrocytes	SSPO
Oligodendrocytes	ST18
Oligodendrocytes	ST6GALNAC3
Oligodendrocytes	ST7L
Oligodendrocytes	STAMBP
Oligodendrocytes	STARD3
Oligodendrocytes	STARD3NL
Oligodendrocytes	STEAP1B
Oligodendrocytes	STIM1
Oligodendrocytes	STK39
Oligodendrocytes	STMN1
Oligodendrocytes	STMN4
Oligodendrocytes	STRN
Oligodendrocytes	STX6
Oligodendrocytes	STXBP2
Oligodendrocytes	STXBP3A
Oligodendrocytes	SULF2
Oligodendrocytes	SV2A
Oligodendrocytes	SVIP
Oligodendrocytes	SYNE3
Oligodendrocytes	SYNJ2
Oligodendrocytes	SYNPR
Oligodendrocytes	SYNRG
Oligodendrocytes	SYPL
Oligodendrocytes	SYT11
Oligodendrocytes	SYT9
Oligodendrocytes	SYTL2
Oligodendrocytes	TAF9B
Oligodendrocytes	TALDO1
Oligodendrocytes	TARSL2
Oligodendrocytes	TBC1D10B
Oligodendrocytes	TBC1D14
Oligodendrocytes	TCEANC2
Oligodendrocytes	TCTA
Oligodendrocytes	TECPR2
Oligodendrocytes	TECR
Oligodendrocytes	TESK2
Oligodendrocytes	TEX2
Oligodendrocytes	TF
Oligodendrocytes	TFEB
Oligodendrocytes	TGFA
Oligodendrocytes	THBS3
Oligodendrocytes	THRA
Oligodendrocytes	THSD4
Oligodendrocytes	THSD7A
Oligodendrocytes	TJAP1
